France, Total Population, Exposure to risk (period 1x1)     Last modified: 17-Jul-2007, MPv5 (May07)

   Year      Age       Female          Male         Total
   1904       90         3932.19      2172.96      6105.15 
   1904       91         2598.13      1384.70      3982.83 
   1904       92         1828.56       889.47      2718.03 
   1904       93         1351.37       582.86      1934.23 
   1904       94          915.96       387.11      1303.07 
   1904       95          552.79       231.39       784.18 
   1904       96          339.42       133.27       472.69 
   1904       97          199.25        84.98       284.23 
   1904       98          116.98        57.08       174.06 
   1904       99           64.65        29.98        94.63 
   1904      100           31.92        13.96        45.88 
   1904      101           19.71         6.65        26.36 
   1904      102           10.72         3.49        14.21 
   1904      103            5.75         2.28         8.02 
   1904      104            4.24         1.50         5.74 
   1904      105            0.99         0.70         1.69 
   1904      106            0.00         0.00         0.00 
   1904      107            0.00         0.00         0.00 
   1904      108            0.00         0.00         0.00 
   1904      109            0.00         0.00         0.00 
   1904      110+           0.00         0.00         0.00 
   1905        0       366266.86    372632.96    738899.82 
   1905        1       340478.73    342207.19    682685.92 
   1905        2       343255.37    345558.67    688814.04 
   1905        3       343254.75    346007.47    689262.21 
   1905        4       334111.01    335862.05    669973.06 
   1905        5       330544.91    331799.51    662344.42 
   1905        6       331249.11    332202.25    663451.37 
   1905        7       328746.76    329700.24    658447.00 
   1905        8       330297.94    331700.71    661998.65 
   1905        9       327800.98    330503.11    658304.09 
   1905       10       322242.19    326146.42    648388.61 
   1905       11       325942.62    330246.36    656188.97 
   1905       12       322544.56    325298.70    647843.27 
   1905       13       314791.81    315697.11    630488.92 
   1905       14       318294.51    315549.31    633843.82 
   1905       15       320636.67    319790.30    640426.97 
   1905       16       320539.94    324542.28    645082.22 
   1905       17       322336.91    322089.20    644426.11 
   1905       18       320037.32    313838.32    633875.64 
   1905       19       324186.60    316337.16    640523.75 
   1905       20       326689.80    319801.38    646491.18 
   1905       21       321042.26    315452.56    636494.81 
   1905       22       321791.27    313453.82    635245.09 
   1905       23       317141.42    307302.21    624443.63 
   1905       24       316242.89    304205.86    620448.74 
   1905       25       311390.36    306103.69    617494.05 
   1905       26       305192.48    302205.96    607398.44 
   1905       27       306440.45    304405.64    610846.09 
   1905       28       314939.25    308603.18    623542.42 
   1905       29       323494.94    310558.54    634053.48 
   1905       30       307142.16    305152.04    612294.20 
   1905       31       293693.58    295953.84    589647.42 
   1905       32       292389.29    293849.91    586239.20 
   1905       33       270662.58    271222.08    541884.66 
   1905       34       251576.38    260234.43    511810.82 
   1905       35       265239.96    272043.98    537283.94 
   1905       36       279742.31    264447.35    544189.67 
   1905       37       276837.20    262541.45    539378.64 
   1905       38       280741.57    267993.45    548735.02 
   1905       39       277790.22    267894.35    545684.57 
   1905       40       261290.02    259338.23    520628.24 
   1905       41       256738.95    254888.12    511627.07 
   1905       42       257092.01    253240.80    510332.81 
   1905       43       250288.04    249536.54    499824.58 
   1905       44       251643.95    249293.73    500937.68 
   1905       45       255029.96    250969.54    505999.50 
   1905       46       243996.52    239843.27    483839.79 
   1905       47       227944.00    221339.32    449283.32 
   1905       48       225837.28    218031.01    443868.29 
   1905       49       226997.58    217343.80    444341.38 
   1905       50       216882.85    207877.57    424760.42 
   1905       51       207535.98    203328.54    410864.52 
   1905       52       213478.80    206924.40    420403.21 
   1905       53       220933.94    209829.28    430763.22 
   1905       54       215888.59    204782.68    420671.27 
   1905       55       207326.01    193570.65    400896.66 
   1905       56       213292.42    188441.55    401733.97 
   1905       57       199240.20    174691.00    373931.20 
   1905       58       180115.37    164407.50    344522.87 
   1905       59       190576.14    172971.51    363547.65 
   1905       60       186826.10    171629.18    358455.28 
   1905       61       172865.70    161814.34    334680.04 
   1905       62       169716.30    158566.41    328282.71 
   1905       63       168367.60    156670.31    325037.91 
   1905       64       166621.99    151027.04    317649.02 
   1905       65       160501.40    141907.44    302408.83 
   1905       66       148051.94    131759.18    279811.13 
   1905       67       141009.63    123668.89    264678.52 
   1905       68       135784.41    117692.68    253477.09 
   1905       69       134290.92    116799.85    251090.76 
   1905       70       122587.61    106552.14    229139.75 
   1905       71       108647.05     92359.95    201007.00 
   1905       72       100948.40     84617.16    185565.56 
   1905       73        94312.54     78979.84    173292.38 
   1905       74        92537.52     76160.92    168698.45 
   1905       75        85421.38     69042.02    154463.40 
   1905       76        73071.28     59443.57    132514.85 
   1905       77        64477.31     52444.18    116921.49 
   1905       78        56421.01     45094.08    101515.10 
   1905       79        51793.66     39659.02     91452.68 
   1905       80        44678.85     33066.30     77745.15 
   1905       81        38165.84     27581.36     65747.20 
   1905       82        31914.77     22435.58     54350.35 
   1905       83        25942.08     18026.20     43968.28 
